window_id,start_time,end_time,split,regime_label,gnn_top_pairs,parsed_top_pairs,confidence,parse_ok,parse_error,top3_overlap_rate,jaccard_at_3,top1_match_rate
2327,2025-03-18T20:00:00,2025-03-19T07:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2328,2025-03-18T21:00:00,2025-03-19T08:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2329,2025-03-18T22:00:00,2025-03-19T09:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2330,2025-03-18T23:00:00,2025-03-19T10:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2331,2025-03-19T00:00:00,2025-03-19T11:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2332,2025-03-19T01:00:00,2025-03-19T12:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2333,2025-03-19T02:00:00,2025-03-19T13:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2334,2025-03-19T03:00:00,2025-03-19T14:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2335,2025-03-19T04:00:00,2025-03-19T15:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2336,2025-03-19T05:00:00,2025-03-19T16:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2337,2025-03-19T06:00:00,2025-03-19T17:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2338,2025-03-19T07:00:00,2025-03-19T18:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2339,2025-03-19T08:00:00,2025-03-19T19:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2340,2025-03-19T09:00:00,2025-03-19T20:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2341,2025-03-19T10:00:00,2025-03-19T21:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2342,2025-03-19T11:00:00,2025-03-19T22:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2343,2025-03-19T12:00:00,2025-03-19T23:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2344,2025-03-19T13:00:00,2025-03-20T00:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2345,2025-03-19T14:00:00,2025-03-20T01:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2346,2025-03-19T15:00:00,2025-03-20T02:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2347,2025-03-19T16:00:00,2025-03-20T03:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2348,2025-03-19T17:00:00,2025-03-20T04:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2349,2025-03-19T18:00:00,2025-03-20T05:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2350,2025-03-19T19:00:00,2025-03-20T06:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2351,2025-03-19T20:00:00,2025-03-20T07:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2352,2025-03-19T21:00:00,2025-03-20T08:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2353,2025-03-19T22:00:00,2025-03-20T09:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2354,2025-03-19T23:00:00,2025-03-20T10:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2355,2025-03-20T00:00:00,2025-03-20T11:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2356,2025-03-20T01:00:00,2025-03-20T12:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2357,2025-03-20T02:00:00,2025-03-20T13:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2358,2025-03-20T03:00:00,2025-03-20T14:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__ts_bottom_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2359,2025-03-20T04:00:00,2025-03-20T15:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__ts_bottom_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2360,2025-03-20T05:00:00,2025-03-20T16:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2361,2025-03-20T06:00:00,2025-03-20T17:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2362,2025-03-20T07:00:00,2025-03-20T18:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2363,2025-03-20T08:00:00,2025-03-20T19:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2364,2025-03-20T09:00:00,2025-03-20T20:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2365,2025-03-20T10:00:00,2025-03-20T21:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2366,2025-03-20T11:00:00,2025-03-20T22:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2367,2025-03-20T12:00:00,2025-03-20T23:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2368,2025-03-20T13:00:00,2025-03-21T00:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2369,2025-03-20T14:00:00,2025-03-21T01:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2370,2025-03-20T15:00:00,2025-03-21T02:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2371,2025-03-20T16:00:00,2025-03-21T03:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2372,2025-03-20T17:00:00,2025-03-21T04:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_interval_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2373,2025-03-20T18:00:00,2025-03-21T05:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_interval_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2374,2025-03-20T19:00:00,2025-03-21T06:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2375,2025-03-20T20:00:00,2025-03-21T07:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2376,2025-03-20T21:00:00,2025-03-21T08:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2377,2025-03-20T22:00:00,2025-03-21T09:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2378,2025-03-20T23:00:00,2025-03-21T10:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2379,2025-03-21T00:00:00,2025-03-21T11:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2380,2025-03-21T01:00:00,2025-03-21T12:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2381,2025-03-21T02:00:00,2025-03-21T13:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2382,2025-03-21T03:00:00,2025-03-21T14:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2383,2025-03-21T04:00:00,2025-03-21T15:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2384,2025-03-21T05:00:00,2025-03-21T16:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2385,2025-03-21T06:00:00,2025-03-21T17:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2386,2025-03-21T07:00:00,2025-03-21T18:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2387,2025-03-21T08:00:00,2025-03-21T19:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure"", ""ts_interval_pressure__tu_interval_pressure""]",0.8,True,,0.3333333333333333,0.2,1.0
2388,2025-03-21T09:00:00,2025-03-21T20:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2389,2025-03-21T10:00:00,2025-03-21T21:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2390,2025-03-21T11:00:00,2025-03-21T22:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tn_interval_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2391,2025-03-21T12:00:00,2025-03-21T23:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tu_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2392,2025-03-21T13:00:00,2025-03-22T00:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2393,2025-03-21T14:00:00,2025-03-22T01:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
2394,2025-03-21T15:00:00,2025-03-22T02:00:00,test,producing,"[""tn_interval_pressure__ts_interval_pressure"", ""ts_bottom_pressure__ts_interval_pressure"", ""tn_interval_pressure__ts_bottom_pressure""]","[""tn_interval_pressure__ts_interval_pressure"", ""tn_bottom_pressure__tu_interval_pressure"", ""tl_bottom_pressure__tn_interval_pressure""]",0.7,True,,0.3333333333333333,0.2,1.0
