model,monitoring_location_id,flow_rate,rolling_21,true_label,arima_test_rmse,llm_prediction,llm_confidence,parse_ok,parse_error
phi-3.5-mini-instruct,USGS-12457000,3120.0,4657.619047619048,Medium,2623.5994617046144,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14113000,939.0,1108.571428571429,Low,1233.3436263976494,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452890,49.6,56.62380952380952,Low,81.48119864454674,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12502500,15.5,16.757142857142856,Low,83.27659503307245,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12472800,146000.0,124442.85714285714,High,31822.81984033152,High,0.9,True,
phi-3.5-mini-instruct,USGS-12452890,22.4,21.666666666666668,Low,81.48119864454674,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12467000,54.0,41.85714285714285,Low,46.87120300321422,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12456500,106.0,126.66666666666669,Low,429.0969748447744,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12505450,31.036041939711662,31.425302826379543,Low,28.497420484692174,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12459000,2920.0,5341.9047619047615,Low,3552.3653423727915,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12449500,281.0,277.0952380952381,Low,1502.8300317743503,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12448000,93.9,96.33809523809524,Low,424.7138682386691,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12472800,147000.0,193476.19047619047,High,31822.81984033152,High,0.95,True,
phi-3.5-mini-instruct,USGS-12448000,1190.0,1681.428571428571,Low,424.7138682386691,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12431000,207.0,214.42857142857144,Low,230.0085108294793,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12464800,0.29,0.3004761904761905,Low,10.235605106276356,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12431000,130.0,132.23809523809524,Low,230.0085108294793,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12464800,0.22,0.1761904761904762,Low,10.235605106276356,Low,0.9,True,
phi-3.5-mini-instruct,USGS-12448000,115.0,95.3904761904762,Low,424.7138682386691,High,0.85,True,
phi-3.5-mini-instruct,USGS-12447390,5.88,6.824761904761904,Low,37.20775723529282,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12448500,287.0,256.0952380952381,Low,1154.4545536589758,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12445000,750.0,729.047619047619,Low,2161.6195853191502,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-13335050,30.1,32.39523809523809,Low,87.55100282214526,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12452890,128.0,128.0,Low,81.48119864454674,Medium,1.0,True,
phi-3.5-mini-instruct,USGS-12500450,4140.0,5515.714285714285,Medium,2543.163189720396,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12502500,107.0,207.07142857142856,Low,83.27659503307245,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12488500,61.6,74.65714285714286,Low,279.3940058356053,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12488500,180.0,236.0952380952381,Low,279.3940058356053,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12439500,1820.0,2781.904761904762,Low,253.09296883655048,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12424000,118.0,59.0,Low,486.192387119909,High,0.9,True,
phi-3.5-mini-instruct,USGS-12462500,3950.0,2602.8571428571427,Medium,3884.520412338176,High,0.9,True,
phi-3.5-mini-instruct,USGS-13351000,356.0,324.5,Low,936.9136059387152,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12465000,252.0,261.23809523809524,Low,53.21281910789904,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12448500,2920.0,1132.904761904762,Low,1154.4545536589758,High,0.95,True,
phi-3.5-mini-instruct,USGS-12452500,1180.0,1193.809523809524,Low,1009.0855554321142,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12464800,1.65,2.0090476190476187,Low,10.235605106276356,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12502500,78.5,85.2,Low,83.27659503307245,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12439500,2350.0,2095.2380952380954,Low,253.09296883655048,High,0.9,True,
phi-3.5-mini-instruct,USGS-12456500,1510.0,1861.904761904762,Low,429.0969748447744,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12508990,2070.0,2249.0476190476197,Low,3228.228865323477,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12459000,7200.0,8821.904761904761,Medium,3552.3653423727915,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12448000,131.0,125.55238095238096,Low,424.7138682386691,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12484500,1220.0,1216.7142857142858,Low,2404.9955726944195,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12448500,3310.0,1689.6666666666667,Medium,1154.4545536589758,High,0.95,True,
phi-3.5-mini-instruct,USGS-13348000,4.82,10.598095238095238,Low,136.48781261754797,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12465000,2.7,3.1666666666666665,Low,53.21281910789904,Low,0.65,True,
phi-3.5-mini-instruct,USGS-13351000,116.0,97.0952380952381,Low,936.9136059387152,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-13335050,30.6,34.07619047619048,Low,87.55100282214526,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12502500,14.7,14.804761904761904,Low,83.27659503307245,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12431000,229.0,288.95238095238096,Low,230.0085108294793,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452500,2210.0,2201.428571428572,Low,1009.0855554321142,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12452500,2550.0,2530.0,Low,1009.0855554321142,High,0.95,True,
phi-3.5-mini-instruct,USGS-12484500,3100.0,3658.095238095238,Medium,2404.9955726944195,Low,0.85,True,
phi-3.5-mini-instruct,USGS-13348000,5.59,10.796190476190477,Low,136.48781261754797,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12465400,0.74,0.406190476190487,Low,28.439489028704404,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12452890,27.8,26.309523809523817,Low,81.48119864454674,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12447200,1550.0,1321.904761904762,Low,2142.1682734627743,High,0.9,True,
phi-3.5-mini-instruct,USGS-12447383,7.0,14.47142857142857,Low,673.2079271093021,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12462500,1180.0,884.2857142857143,Low,3884.520412338176,High,0.9,True,
phi-3.5-mini-instruct,USGS-12462500,4080.0,2029.5238095238096,Medium,3884.520412338176,High,0.9,True,
phi-3.5-mini-instruct,USGS-12456500,302.0,368.1904761904762,Low,429.0969748447744,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12452800,612.0,556.85,Low,377.8042179976496,High,0.85,True,
phi-3.5-mini-instruct,USGS-12448998,56.0,48.42857142857143,Low,309.39979389679627,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-13334300,44800.0,33176.19047619047,High,18631.86432537051,High,0.9,True,
phi-3.5-mini-instruct,USGS-12508990,1240.0,1274.2857142857142,Low,3228.228865323477,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12452800,109.0,121.58095238095235,Low,377.8042179976496,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14013700,22.1,21.80952380952381,Low,173.22209602109686,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12447200,1130.0,1224.142857142857,Low,2142.1682734627743,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14015000,5.97,7.984761904761905,Low,169.295782003557,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12431500,414.0,406.6666666666667,Low,266.07643168612685,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12457000,706.0,821.6666666666666,Low,2623.5994617046144,Low,0.65,True,
phi-3.5-mini-instruct,USGS-14113000,3550.0,3776.190476190476,Medium,1233.3436263976494,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12462500,2770.0,4305.714285714285,Low,3884.520412338176,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12447383,2550.0,1837.619047619048,Low,673.2079271093021,High,0.9,True,
phi-3.5-mini-instruct,USGS-12445000,630.0,789.5714285714286,Low,2161.6195853191502,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12510500,5700.0,4310.476190476191,Medium,3492.406807749207,High,0.9,True,
phi-3.5-mini-instruct,USGS-12459000,1370.0,1822.857142857143,Low,3552.3653423727915,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12458000,466.0,95.94285714285716,Low,778.0209698128198,High,0.95,True,
phi-3.5-mini-instruct,USGS-12448000,108.0,93.24761904761904,Low,424.7138682386691,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12464800,1.2,0.9904761904761904,Low,10.235605106276356,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12465000,63.4,81.32857142857144,Low,53.21281910789904,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12452500,1170.0,2193.809523809524,Low,1009.0855554321142,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12502500,571.0,272.6666666666667,Low,83.27659503307245,High,0.9,True,
phi-3.5-mini-instruct,USGS-14113000,717.0,695.8571428571429,Low,1233.3436263976494,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12467000,43.0,39.76190476190476,Low,46.87120300321422,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12449500,3160.0,3771.428571428571,Medium,1502.8300317743503,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12447200,1180.0,2118.095238095238,Low,2142.1682734627743,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12449950,5410.0,2494.285714285714,Medium,1670.1993533228897,High,0.9,True,
phi-3.5-mini-instruct,USGS-12451000,391.0,531.5714285714286,Low,1255.535243930351,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12457000,584.0,828.7142857142857,Low,2623.5994617046144,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12422500,1030.0,1519.5238095238096,Low,6063.167585115459,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12457000,2890.0,3595.2380952380954,Low,2623.5994617046144,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12445000,684.0,630.9047619047619,Low,2161.6195853191502,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12462500,17600.0,12277.619047619048,High,3884.520412338176,High,0.9,True,
phi-3.5-mini-instruct,USGS-12458000,408.0,123.38095238095238,Low,778.0209698128198,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-14107000,136.0,167.0,Low,309.4773905537867,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12422500,3770.0,4100.0,Medium,6063.167585115459,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12452890,23.9,22.37619047619048,Low,81.48119864454674,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12452800,99.2,134.8095238095238,Low,377.8042179976496,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12465400,0.22,0.3638095238095347,Low,28.439489028704404,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12422500,1510.0,1460.4761904761904,Low,6063.167585115459,High,0.9,True,
phi-3.5-mini-instruct,USGS-12448500,3650.0,1910.6666666666667,Medium,1154.4545536589758,High,0.9,True,
phi-3.5-mini-instruct,USGS-12452990,493.0,470.0952380952381,Low,464.545206702337,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12452800,86.3,99.38095238095238,Low,377.8042179976496,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12458000,164.0,219.42857142857144,Low,778.0209698128198,Low,0.65,True,
phi-3.5-mini-instruct,USGS-14111400,779.0,828.0952380952381,Low,753.8943709183061,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12431000,132.0,165.85714285714286,Low,230.0085108294793,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12448500,237.0,241.66666666666663,Low,1154.4545536589758,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12452800,166.0,160.42857142857142,Low,377.8042179976496,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12500450,1670.0,2296.190476190476,Low,2543.163189720396,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12505450,37.4,38.95238095238095,Low,28.497420484692174,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12431000,183.0,224.52380952380952,Low,230.0085108294793,Low,0.76589041,True,
phi-3.5-mini-instruct,USGS-12452890,15.4,16.50952380952381,Low,81.48119864454674,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12445000,932.0,857.4285714285714,Low,2161.6195853191502,High,0.9,True,
phi-3.5-mini-instruct,USGS-12447383,0.0,8.444285714285716,Low,673.2079271093021,Low,0.99,True,
phi-3.5-mini-instruct,USGS-13351000,594.0,1049.571428571429,Low,936.9136059387152,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12464800,0.11,0.1161904761904768,Low,10.235605106276356,Low,0.95,True,
phi-3.5-mini-instruct,USGS-12465400,0.2,0.0738095238095346,Low,28.439489028704404,Low,0.95,True,
phi-3.5-mini-instruct,USGS-14107000,90.7,100.05714285714286,Low,309.4773905537867,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14013700,67.31027027027028,72.34545454545456,Low,173.22209602109686,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12452500,3260.0,2843.333333333333,Medium,1009.0855554321142,High,0.9,True,
phi-3.5-mini-instruct,USGS-13348000,6.2,3.5619047619047617,Low,136.48781261754797,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12464800,1.89,1.8290476190476197,Low,10.235605106276356,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12472600,256.0,233.7619047619048,Low,56.52799863011091,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12445000,1720.0,1785.142857142857,Low,2161.6195853191502,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14111400,3340.0,2000.3809523809523,Medium,753.8943709183061,High,0.9,True,
phi-3.5-mini-instruct,USGS-13351000,25.9,35.54761904761905,Low,936.9136059387152,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12502500,25.4,27.142857142857142,Low,83.27659503307245,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12452500,2370.0,2243.333333333333,Low,1009.0855554321142,High,0.9,True,
phi-3.5-mini-instruct,USGS-12447383,2710.0,1767.6190476190477,Low,673.2079271093021,High,0.9,True,
phi-3.5-mini-instruct,USGS-12458000,94.0,85.4857142857143,Low,778.0209698128198,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12439500,735.0,425.5238095238095,Low,253.09296883655048,High,0.9,True,
phi-3.5-mini-instruct,USGS-12447390,11.6,13.180952380952382,Low,37.20775723529282,Low,0.65,True,
phi-3.5-mini-instruct,USGS-13335050,141.0,156.8095238095238,Low,87.55100282214526,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12452500,2380.0,1714.4761904761904,Low,1009.0855554321142,High,0.9,True,
phi-3.5-mini-instruct,USGS-12422500,8450.0,4218.095238095239,Medium,6063.167585115459,High,0.9,True,
phi-3.5-mini-instruct,USGS-12447390,10.1,8.264285714285714,Low,37.20775723529282,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12442500,1820.0,1082.0,Low,1966.7599058711344,High,0.9,True,
phi-3.5-mini-instruct,USGS-12431500,455.0,514.4285714285714,Low,266.07643168612685,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14015000,4.03,5.921904761904763,Low,169.295782003557,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12510500,1950.0,2261.428571428572,Low,3492.406807749207,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12508990,1240.0,1305.2380952380952,Low,3228.228865323477,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-13334300,40900.0,34995.23809523809,High,18631.86432537051,High,0.9,True,
phi-3.5-mini-instruct,USGS-13351000,381.0,195.68571428571423,Low,936.9136059387152,High,0.9,True,
phi-3.5-mini-instruct,USGS-12459000,10700.0,7080.476190476191,High,3552.3653423727915,High,0.9,True,
phi-3.5-mini-instruct,USGS-12505450,43.4,44.26190476190476,Low,28.497420484692174,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12458000,1140.0,2412.3809523809523,Low,778.0209698128198,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-13334300,14700.0,14985.714285714286,High,18631.86432537051,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12458000,3750.0,2122.3809523809523,Medium,778.0209698128198,High,0.9,True,
phi-3.5-mini-instruct,USGS-12467000,24.9,26.41428571428571,Low,46.87120300321422,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-13344500,128.0,105.77619047619048,Low,183.7302587220333,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12449500,480.0,670.9047619047619,Low,1502.8300317743503,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12424000,21.7,19.214285714285715,Low,486.192387119909,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12449500,5260.0,11290.0,Medium,1502.8300317743503,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12456500,313.0,194.04761904761904,Low,429.0969748447744,High,0.85,True,
phi-3.5-mini-instruct,USGS-12449950,271.0,263.2857142857143,Low,1670.1993533228897,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-14111400,1160.0,1006.047619047619,Low,753.8943709183061,High,0.9,True,
phi-3.5-mini-instruct,USGS-12459000,1050.0,1154.7619047619048,Low,3552.3653423727915,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12464800,0.65,0.5347619047619048,Low,10.235605106276356,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-13348000,52.8,76.39047619047619,Low,136.48781261754797,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452990,234.0,201.1904761904762,Low,464.545206702337,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12508990,1820.0,2340.0,Low,3228.228865323477,Low,0.65,True,
phi-3.5-mini-instruct,USGS-12452500,8070.0,3412.3809523809523,Medium,1009.0855554321142,High,0.9,True,
phi-3.5-mini-instruct,USGS-12452990,203.0,175.25714285714287,Low,464.545206702337,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12484500,2490.0,1872.3809523809523,Low,2404.9955726944195,High,0.9,True,
phi-3.5-mini-instruct,USGS-13348000,3.22,7.265238095238095,Low,136.48781261754797,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12459000,1690.0,1455.7142857142858,Low,3552.3653423727915,High,0.85,True,
phi-3.5-mini-instruct,USGS-12449950,265.0,343.4761904761905,Low,1670.1993533228897,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12447383,32.1,32.5,Low,673.2079271093021,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12472800,104000.0,94585.71428571428,High,31822.81984033152,High,0.9,True,
phi-3.5-mini-instruct,USGS-12449950,1750.0,907.7619047619048,Low,1670.1993533228897,High,0.95,True,
phi-3.5-mini-instruct,USGS-14013700,143.0,287.0,Low,173.22209602109686,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12452500,2860.0,6619.047619047619,Low,1009.0855554321142,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12464800,0.7,0.5228571428571429,Low,10.235605106276356,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12500450,2380.0,3143.809523809524,Low,2543.163189720396,Low,0.85,True,
phi-3.5-mini-instruct,USGS-14015000,15.0,15.50809523809524,Low,169.295782003557,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-14013700,276.0,99.83333333333331,Low,173.22209602109686,High,0.95,True,
phi-3.5-mini-instruct,USGS-12452500,1770.0,1617.4761904761904,Low,1009.0855554321142,High,0.9,True,
phi-3.5-mini-instruct,USGS-14018500,124.0,78.5,Low,918.4129278545872,High,0.85,True,
phi-3.5-mini-instruct,USGS-12447200,870.0,752.8571428571429,Low,2142.1682734627743,High,0.85,True,
phi-3.5-mini-instruct,USGS-12452500,2210.0,2206.190476190476,Low,1009.0855554321142,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12505450,48.3,51.05238095238096,Low,28.497420484692174,Medium,0.92,True,
phi-3.5-mini-instruct,USGS-12457000,781.0,803.4285714285714,Low,2623.5994617046144,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12452500,876.0,901.5238095238096,Low,1009.0855554321142,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-13351000,15.9,16.38095238095238,Low,936.9136059387152,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12431500,398.0,379.8571428571428,Low,266.07643168612685,Medium,0.9,True,
phi-3.5-mini-instruct,USGS-12510500,727.0,557.3809523809524,Low,3492.406807749207,High,0.85,True,
phi-3.5-mini-instruct,USGS-14013000,24.6,28.46190476190476,Low,139.96007401129722,Low,0.65,True,
phi-3.5-mini-instruct,USGS-14015000,14.1,13.843809523809522,Low,169.295782003557,Medium,0.95,True,
phi-3.5-mini-instruct,USGS-12452500,2210.0,2210.0,Low,1009.0855554321142,Medium,1.0,True,
phi-3.5-mini-instruct,USGS-12431500,453.0,454.2380952380952,Low,266.07643168612685,Medium,0.98,True,
phi-3.5-mini-instruct,USGS-12458000,690.0,1621.3333333333333,Low,778.0209698128198,Medium,0.75,True,
phi-3.5-mini-instruct,USGS-12465400,0.14,0.1157142857142965,Low,28.439489028704404,Low,0.95,True,
phi-3.5-mini-instruct,USGS-12448000,88.6,79.88095238095238,Low,424.7138682386691,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12464800,5.33,4.243333333333333,Low,10.235605106276356,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-14111400,871.0,922.809523809524,Low,753.8943709183061,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12448500,1230.0,1785.7142857142858,Low,1154.4545536589758,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12422500,29500.0,22376.19047619048,High,6063.167585115459,High,0.9,True,
phi-3.5-mini-instruct,USGS-12462500,10400.0,10178.57142857143,High,3884.520412338176,High,0.9,True,
phi-3.5-mini-instruct,USGS-12445000,707.0,915.952380952381,Low,2161.6195853191502,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-14015000,99.3,255.7142857142857,Low,169.295782003557,Low,0.95,True,
phi-3.5-mini-instruct,USGS-14015000,8.79,6.759047619047619,Low,169.295782003557,Medium,0.85,True,
phi-3.5-mini-instruct,USGS-12510500,3680.0,2400.9523809523807,Medium,3492.406807749207,High,0.9,True,
phi-3.5-mini-instruct,USGS-12500450,4410.0,2461.0526315789475,Medium,2543.163189720396,High,0.9,True,
phi-3.5-mini-instruct,USGS-12449500,626.0,663.8571428571429,Low,1502.8300317743503,Medium,0.7,True,
phi-3.5-mini-instruct,USGS-12448000,79.5,127.6,Low,424.7138682386691,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12424000,6.94,12.933809523809524,Low,486.192387119909,Low,0.85,True,
phi-3.5-mini-instruct,USGS-12448500,205.0,204.23809523809524,Low,1154.4545536589758,Medium,0.98,True,
