,source_dataset,time_raw,time,net_flow,injection_pressure,tl_interval_pressure,tl_bottom_pressure,tn_interval_pressure,tn_bottom_pressure,tc_interval_pressure,tc_bottom_pressure,tu_interval_pressure,tu_bottom_pressure,ts_interval_pressure,ts_bottom_pressure,flag_duplicate_timestamp,flag_time_gap_gt_expected,tc_injecting,tc_producing,delta_P_delta_Q
645,ftes_1hour,1/6/2025 18:00,2025-01-06T18:00:00,0.658081491,0.701273803,-0.339288452,0.045332997,-0.412769527,-0.020123145,0.701576711,-0.100630514,0.24896241,-0.388033904,-0.403792894,-0.351243797,FALSE,FALSE,1,0,-0.204554779
646,ftes_1hour,1/6/2025 19:00,2025-01-06T19:00:00,0.658110748,0.70227618,-0.339398019,0.044372377,-0.412805015,-0.023636893,0.70195807,-0.100299517,0.249187646,-0.388409197,-0.403801754,-0.352531895,FALSE,FALSE,1,0,1.243689706
647,ftes_1hour,1/6/2025 20:00,2025-01-06T20:00:00,0.658105339,0.702159591,-0.339563941,0.045136933,-0.412731846,-0.024505509,0.70230341,-0.100334734,0.248980364,-0.388441866,-0.403786101,-0.352257876,FALSE,FALSE,1,0,0.782296611
648,ftes_1hour,1/6/2025 21:00,2025-01-06T21:00:00,0.658324067,0.702814013,-0.339770012,0.046552809,-0.412757877,-0.024869962,0.702747658,-0.101161779,0.249011958,-0.388364576,-0.403757814,-0.35180159,FALSE,FALSE,1,0,0.108063356
649,ftes_1hour,1/6/2025 22:00,2025-01-06T22:00:00,0.658096779,0.702350971,-0.3397169,0.046826181,-0.412762851,-0.025236563,0.702494523,-0.10143115,0.249422038,-0.388274686,-0.403829579,-0.351692345,FALSE,FALSE,1,0,0.073390503
650,ftes_1hour,1/6/2025 23:00,2025-01-06T23:00:00,0.657987766,0.702767393,-0.339321373,0.047562748,-0.41266419,-0.026588893,0.703679399,-0.100493978,0.248748953,-0.388474573,-0.403790215,-0.352200942,FALSE,FALSE,1,0,-0.139329631
651,ftes_1hour,1/7/2025 0:00,2025-01-07T00:00:00,0.660060908,0.703028102,-0.339013642,0.045452829,-0.412643288,-0.024127807,0.702097784,-0.101132252,0.248701951,-0.388078056,-0.403790329,-0.352100656,FALSE,FALSE,1,0,0.003968962
652,ftes_1hour,1/7/2025 1:00,2025-01-07T01:00:00,0.658263082,0.704108948,-0.339239223,0.045435721,-0.412743463,-0.028242047,0.704443348,-0.100372306,0.247429182,-0.388412199,-0.403729885,-0.351823751,FALSE,FALSE,1,0,-0.02243245
653,ftes_1hour,1/7/2025 2:00,2025-01-07T02:00:00,0.657990211,0.703458345,-0.339232077,0.046854657,-0.412679492,-0.029046833,0.703876589,-0.100705992,0.246906086,-0.388421583,-0.403720281,-0.353253339,FALSE,FALSE,1,0,0.085994139
654,ftes_1hour,1/7/2025 3:00,2025-01-07T03:00:00,0.658079683,0.704352381,-0.339213284,0.046687231,-0.41271028,-0.027058315,0.70485193,-0.100281262,0.247098712,-0.388534095,-0.403793882,-0.353369427,FALSE,FALSE,1,0,0.362304013
655,ftes_1hour,1/7/2025 4:00,2025-01-07T04:00:00,0.658173172,0.705891336,-0.339195843,0.036083343,-0.41269748,-0.027392557,0.705158344,-0.099345783,0.246580828,-0.388189099,-0.403796193,-0.352877254,FALSE,FALSE,1,0,0.597239836
656,ftes_1hour,1/7/2025 5:00,2025-01-07T05:00:00,0.6580808,0.707180282,-0.339275953,0.035988639,-0.412714015,-0.027194031,0.706311029,-0.09906789,0.245858995,-0.38825629,-0.40383843,-0.352544355,FALSE,FALSE,1,0,-0.507370538
657,ftes_1hour,1/7/2025 6:00,2025-01-07T06:00:00,0.658258103,0.70873473,-0.339411587,0.036681256,-0.412719933,-0.027447926,0.707551113,-0.09958531,0.24616239,-0.387983673,-0.403885275,-0.352944025,FALSE,FALSE,1,0,0.31780823
658,ftes_1hour,1/7/2025 7:00,2025-01-07T07:00:00,0.658010632,0.708494641,-0.339616578,0.036145939,-0.41274888,-0.027080157,0.707620704,-0.099778452,0.245284367,-0.388352732,-0.403851463,-0.352618717,FALSE,FALSE,1,0,0.034636416
659,ftes_1hour,1/7/2025 8:00,2025-01-07T08:00:00,0.658074267,0.709381878,-0.339767653,0.03737035,-0.412745596,-0.026752453,0.708284631,-0.099290122,0.244321584,-0.388263611,-0.403884079,-0.353099198,FALSE,FALSE,1,0,0.505764842
660,ftes_1hour,1/7/2025 9:00,2025-01-07T09:00:00,0.658231582,0.710788082,-0.33970097,0.039113052,-0.412703605,-0.023693936,0.710149265,-0.099337212,0.24373625,-0.388101821,-0.403844115,-0.351884494,FALSE,FALSE,1,0,0.324040458
661,ftes_1hour,1/7/2025 10:00,2025-01-07T10:00:00,0.658087025,0.711395661,-0.339749699,0.039499577,-0.412692492,-0.023061179,0.710590905,-0.099886779,0.242984698,-0.387859193,-0.403827895,-0.353395816,FALSE,FALSE,1,0,-0.1532444
662,ftes_1hour,1/7/2025 11:00,2025-01-07T11:00:00,0.658271906,0.710951931,-0.339698369,0.03970867,-0.412644912,-0.019979193,0.710205951,-0.100115021,0.243056417,-0.387921802,-0.403842062,-0.353108287,FALSE,FALSE,1,0,-0.087764748
663,ftes_1hour,1/7/2025 12:00,2025-01-07T12:00:00,0.657890717,0.712203425,-0.340009572,0.040028967,-0.412434971,-0.015628969,0.710674167,-0.098841256,0.241461438,-0.388834299,-0.403818734,-0.352826385,FALSE,FALSE,1,0,-0.119835211
664,ftes_1hour,1/7/2025 13:00,2025-01-07T13:00:00,0.658206503,0.711622263,-0.339822802,0.036694488,-0.412123772,-0.010636142,0.709996336,-0.098292456,0.239578437,-0.390212303,-0.40396613,-0.35303302,FALSE,FALSE,1,0,-0.067436694
665,ftes_1hour,1/7/2025 14:00,2025-01-07T14:00:00,0.658085647,0.711635638,-0.339881222,0.036765374,-0.411788608,-0.006800388,0.71007281,-0.103338576,0.23829407,-0.390166891,-0.404085145,-0.352055689,FALSE,FALSE,1,0,-0.00461758
666,ftes_1hour,1/7/2025 15:00,2025-01-07T15:00:00,0.658366763,0.711750816,-0.339860335,0.034915032,-0.411478607,-0.004252916,0.710552914,-0.106089732,0.238377569,-0.390354463,-0.404028073,-0.352271909,FALSE,FALSE,1,0,0.014281911
667,ftes_1hour,1/7/2025 16:00,2025-01-07T16:00:00,0.657917696,0.711899692,-0.339886543,0.033024685,-0.411430389,-0.004468861,0.71065496,-0.099336262,0.239553421,-0.390277989,-0.404058926,-0.352774676,FALSE,FALSE,1,0,-0.012638439
668,ftes_1hour,1/7/2025 17:00,2025-01-07T17:00:00,0.658161367,0.71268483,-0.339775783,0.035328697,-0.411436187,-0.003742252,0.711605121,-0.099103536,0.240694187,-0.390142188,-0.404004902,-0.352148758,FALSE,FALSE,1,0,0.116422759
669,ftes_1hour,1/7/2025 18:00,2025-01-07T18:00:00,0.658115905,0.712212231,-0.339845755,0.037424169,-0.411452424,-0.003272153,0.711825309,-0.099731419,0.241146249,-0.390024638,-0.404051712,-0.35293184,FALSE,FALSE,1,0,0.37694325
670,ftes_1hour,1/7/2025 19:00,2025-01-07T19:00:00,0.658224772,0.712450163,-0.339635114,0.036823479,-0.411441008,-0.005541016,0.711356262,-0.100121256,0.241874014,-0.390037385,-0.403997086,-0.353322006,FALSE,FALSE,1,0,0.07877598
671,ftes_1hour,1/7/2025 20:00,2025-01-07T20:00:00,0.657956838,0.713655663,-0.339496232,0.04000203,-0.411406758,-0.005486823,0.712584989,-0.101351215,0.24241432,-0.39035473,-0.403961144,-0.350943526,FALSE,FALSE,1,0,-0.164001516
672,ftes_1hour,1/7/2025 21:00,2025-01-07T21:00:00,0.658190299,0.716155085,-0.339544616,0.041605769,-0.411422987,-0.004680979,0.714613048,-0.100588082,0.243248263,-0.389707928,-0.404011023,-0.352029446,FALSE,FALSE,1,0,0.388220377
673,ftes_1hour,1/7/2025 22:00,2025-01-07T22:00:00,0.657949575,0.716268331,-0.33953274,0.041903194,-0.411453364,-0.0039342,0.714812777,-0.100550403,0.244111596,-0.388058914,-0.403956338,-0.352934279,FALSE,FALSE,1,0,-0.017683528
674,ftes_1hour,1/7/2025 23:00,2025-01-07T23:00:00,0.658202464,0.716929857,-0.339592687,0.043251311,-0.411443729,-0.004163529,0.716423142,-0.101417041,0.245031563,-0.388308986,-0.403903946,-0.352365186,FALSE,FALSE,1,0,0.094405059
675,ftes_1hour,1/8/2025 0:00,2025-01-08T00:00:00,0.658142804,0.717500696,-0.339975991,0.042665533,-0.411496279,-0.003608881,0.716471898,-0.103076743,0.246141882,-0.388246002,-0.403857555,-0.352861616,FALSE,FALSE,1,0,-0.348097354
676,ftes_1hour,1/8/2025 1:00,2025-01-08T01:00:00,0.65814047,0.717571543,-0.339988382,0.042073361,-0.411489453,-0.003231675,0.716723573,-0.102156961,0.246436506,-0.388219946,-0.403821566,-0.351853666,FALSE,FALSE,1,0,-1.103088996
677,ftes_1hour,1/8/2025 2:00,2025-01-08T02:00:00,0.657902512,0.716065916,-0.34000684,0.038797089,-0.411564895,-0.003787797,0.715058217,-0.10141542,0.246937144,-0.388059347,-0.403868843,-0.352058932,FALSE,FALSE,1,0,0.229195324
678,ftes_1hour,1/8/2025 3:00,2025-01-08T03:00:00,0.65846832,0.716191868,-0.340026612,0.037388524,-0.411831715,-0.002364647,0.714946078,-0.101397195,0.246608602,-0.387948255,-0.403865556,-0.351787159,FALSE,FALSE,1,0,0.00748636
679,ftes_1hour,1/8/2025 4:00,2025-01-08T04:00:00,0.657874825,0.717093261,-0.339986867,0.037342765,-0.412138649,-0.002742427,0.715681784,-0.099361206,0.246485992,-0.388033666,-0.403848764,-0.352837163,FALSE,FALSE,1,0,-0.055757512
680,ftes_1hour,1/8/2025 5:00,2025-01-08T05:00:00,0.658316012,0.719459574,-0.339885062,0.03956764,-0.412369552,-0.003678246,0.717605967,-0.09519496,0.246223681,-0.387987606,-0.40385872,-0.352504403,FALSE,FALSE,1,0,0.19419379
681,ftes_1hour,1/8/2025 6:00,2025-01-08T06:00:00,0.65826774,0.721297597,-0.339953589,0.041843764,-0.412455968,-0.003483552,0.719496068,-0.093694287,0.245646789,-0.389604218,-0.403946068,-0.352640516,FALSE,FALSE,1,0,-1.383456789
682,ftes_1hour,1/8/2025 7:00,2025-01-08T07:00:00,0.658070944,0.721235855,-0.340102257,0.039983168,-0.412516026,-0.003478868,0.719200865,-0.093569593,0.24551378,-0.389806908,-0.403893048,-0.352480287,FALSE,FALSE,1,0,0.010795954
683,ftes_1hour,1/8/2025 8:00,2025-01-08T08:00:00,0.658076284,0.721896712,-0.340162553,0.039253703,-0.412529375,-0.003629966,0.719680075,-0.093848259,0.245445342,-0.389949993,-0.403922402,-0.353306163,FALSE,FALSE,1,0,4.493895273
684,ftes_1hour,1/8/2025 9:00,2025-01-08T09:00:00,0.658149673,0.72070641,-0.340105169,0.038403287,-0.412595518,-0.004369396,0.718662647,-0.094132895,0.244993609,-0.389848035,-0.40392849,-0.35396774,FALSE,FALSE,1,0,-0.589641281
685,ftes_1hour,1/8/2025 10:00,2025-01-08T10:00:00,0.657968198,0.719612412,-0.340066299,0.037730397,-0.412593845,-0.003300736,0.71770169,-0.093891956,0.246686445,-0.389855517,-0.403935751,-0.35408149,FALSE,FALSE,1,0,0.218339781
686,ftes_1hour,1/8/2025 11:00,2025-01-08T11:00:00,0.65835933,0.719770019,-0.340191224,0.036642937,-0.412579074,-0.004301798,0.717608823,-0.093455515,0.249711585,-0.39001697,-0.403989562,-0.353559466,FALSE,FALSE,1,0,0.014036126
687,ftes_1hour,1/8/2025 12:00,2025-01-08T12:00:00,0.657916961,0.719508083,-0.340131867,0.034657048,-0.412687948,-0.003509171,0.71738774,-0.094020489,0.253128824,-0.390236743,-0.403985311,-0.352291947,FALSE,FALSE,1,0,0.020906402
688,ftes_1hour,1/8/2025 13:00,2025-01-08T13:00:00,0.6581309,0.720349844,-0.340211984,0.036235093,-0.412669009,-0.003423429,0.718140023,-0.09385352,0.256077754,-0.390040569,-0.404016418,-0.351575947,FALSE,FALSE,1,0,0.142297847
689,ftes_1hour,1/8/2025 14:00,2025-01-08T14:00:00,0.658101375,0.721110125,-0.340187207,0.037185681,-0.412667146,-0.00346709,0.71914102,-0.096860779,0.25835397,-0.390032364,-0.403961056,-0.351539757,FALSE,FALSE,1,0,-0.935804445
690,ftes_1hour,1/8/2025 15:00,2025-01-08T15:00:00,0.658197147,0.721060748,-0.340281232,0.035422482,-0.412652536,-0.003423087,0.719459327,-0.097397327,0.261303058,-0.390053645,-0.403960797,-0.352566642,FALSE,FALSE,1,0,-0.019322824
691,ftes_1hour,1/8/2025 16:00,2025-01-08T16:00:00,0.658025537,0.7220765,-0.34024649,0.036031373,-0.412593867,-0.003669314,0.720389968,-0.095293374,0.26551079,-0.390088041,-0.403959154,-0.352152119,FALSE,FALSE,1,0,-0.215562669
692,ftes_1hour,1/8/2025 17:00,2025-01-08T17:00:00,0.658161004,0.723691918,-0.34014356,0.033234683,-0.412654491,-0.003339298,0.721863292,-0.095080172,0.26925549,-0.390215581,-0.403920631,-0.353629352,FALSE,FALSE,1,0,0.432487491
693,ftes_1hour,1/8/2025 18:00,2025-01-08T18:00:00,0.611114136,0.720807284,-0.340044744,0.031927423,-0.412620781,-0.003599249,0.718422978,-0.093383264,0.271531341,-0.390243803,-0.40386038,-0.353622227,FALSE,FALSE,1,0,0.00162858
694,ftes_1hour,1/8/2025 19:00,2025-01-08T19:00:00,0.178282844,0.686941146,-0.339899413,0.035553366,-0.412712933,-0.007836178,0.684527189,-0.094171599,0.271582139,-0.389619935,-0.403914423,-0.353725958,FALSE,FALSE,1,0,0.002243414
695,ftes_1hour,1/8/2025 20:00,2025-01-08T20:00:00,0.169643521,0.691299743,-0.339926582,0.034830321,-0.412791145,-0.009591629,0.688576155,-0.094646576,0.259423501,-0.389235985,-0.403869722,-0.353943991,FALSE,FALSE,1,0,-0.018920886
696,ftes_1hour,1/8/2025 21:00,2025-01-08T21:00:00,0.169249464,0.692965903,-0.339960943,0.035482564,-0.412645689,-0.008947579,0.690356796,-0.094745088,0.243965219,-0.390033744,-0.40382625,-0.354361914,FALSE,FALSE,1,0,-0.154158363
697,ftes_1hour,1/8/2025 22:00,2025-01-08T22:00:00,0.169720465,0.688890605,-0.33998577,0.033644458,-0.412490073,-0.008895315,0.686171585,-0.094165019,0.230819473,-0.389985402,-0.403827993,-0.355585796,FALSE,FALSE,1,0,-0.314836343
698,ftes_1hour,1/8/2025 23:00,2025-01-08T23:00:00,0.169559853,0.689507213,-0.339951249,0.033431962,-0.412103551,-0.007733385,0.687032824,-0.093093256,0.220332349,-0.390246008,-0.403846954,-0.356044693,FALSE,FALSE,1,0,-0.140026704
699,ftes_1hour,1/9/2025 0:00,2025-01-09T00:00:00,0.167587956,0.688165714,-0.339940762,0.031001326,-0.412050404,-0.010876048,0.685806401,-0.093823153,0.215678615,-0.390419922,-0.403814315,-0.354801067,FALSE,FALSE,1,0,0.024109207
700,ftes_1hour,1/9/2025 1:00,2025-01-09T01:00:00,0.169406668,0.689289751,-0.340104883,0.028818227,-0.411702726,-0.006530068,0.687333978,-0.101419577,0.202803525,-0.389924429,-0.403949737,-0.354856762,FALSE,FALSE,1,0,0.021847726
701,ftes_1hour,1/9/2025 2:00,2025-01-09T02:00:00,0.16960113,0.688905875,-0.340177095,0.025937783,-0.411616219,-0.0058481,0.687379683,-0.102046527,0.195353118,-0.38965682,-0.404006409,-0.354144443,FALSE,FALSE,1,0,-0.072291289
702,ftes_1hour,1/9/2025 3:00,2025-01-09T03:00:00,0.169441127,0.689408792,-0.34014927,0.024576745,-0.411619536,-0.004952637,0.688012299,-0.100454987,0.188697368,-0.389977303,-0.40406629,-0.355533804,FALSE,FALSE,1,0,-0.114751468
703,ftes_1hour,1/9/2025 4:00,2025-01-09T04:00:00,0.169340561,0.689347433,-0.34018983,0.022839571,-0.4115871,-0.004642246,0.688272279,-0.100277514,0.184240433,-0.38995668,-0.404119386,-0.355259356,FALSE,FALSE,1,0,0.021560948
704,ftes_1hour,1/9/2025 5:00,2025-01-09T05:00:00,0.169461342,0.688789398,-0.340180625,0.021936098,-0.411623824,-0.004860504,0.688174266,-0.101042833,0.180708641,-0.389752255,-0.404117225,-0.356646761,FALSE,FALSE,1,0,-0.168395988
705,ftes_1hour,1/9/2025 6:00,2025-01-09T06:00:00,0.169513448,0.690342397,-0.340160739,0.020858145,-0.411604632,-0.003945978,0.689645571,-0.100871168,0.177875537,-0.389773533,-0.404080693,-0.356351934,FALSE,FALSE,1,0,1.081825345
706,ftes_1hour,1/9/2025 7:00,2025-01-09T07:00:00,0.169311481,0.690313751,-0.340098474,0.017998062,-0.411530952,-0.005560523,0.689904901,-0.101029095,0.174564743,-0.390018537,-0.404079706,-0.355217566,FALSE,FALSE,1,0,0.004552882
707,ftes_1hour,1/9/2025 8:00,2025-01-09T08:00:00,0.169620787,0.69052408,-0.340177477,0.015980187,-0.41157855,-0.004161645,0.689668972,-0.100788487,0.172445554,-0.390171937,-0.404094068,-0.356475603,FALSE,FALSE,1,0,0.024098077
708,ftes_1hour,1/9/2025 9:00,2025-01-09T09:00:00,0.169454976,0.689727016,-0.340262503,0.014646732,-0.41157505,-0.005430458,0.688785796,-0.100727942,0.17062915,-0.390307908,-0.404075307,-0.355652175,FALSE,FALSE,1,0,0.173985007
709,ftes_1hour,1/9/2025 10:00,2025-01-09T10:00:00,0.169516157,0.689596494,-0.340197439,0.017115133,-0.411546535,-0.004600273,0.689028101,-0.101410269,0.16877382,-0.389759424,-0.404137488,-0.355639908,FALSE,FALSE,1,0,-0.07807874
710,ftes_1hour,1/9/2025 11:00,2025-01-09T11:00:00,0.169370366,0.68926155,-0.340290157,0.01595063,-0.411507369,-0.004150631,0.688804239,-0.101381243,0.167565598,-0.389854542,-0.404160922,-0.355994007,FALSE,FALSE,1,0,0.082839928
711,ftes_1hour,1/9/2025 12:00,2025-01-09T12:00:00,0.169582316,0.689029933,-0.3402356,0.013768475,-0.411508845,-0.002854931,0.688606461,-0.10149154,0.165682929,-0.389357737,-0.404140201,-0.356122956,FALSE,FALSE,1,0,-0.040286454
712,ftes_1hour,1/9/2025 13:00,2025-01-09T13:00:00,0.169435785,0.68860961,-0.34021103,0.014157848,-0.411446857,-0.002243059,0.688232542,-0.100657032,0.164880241,-0.389073042,-0.404207343,-0.355866474,FALSE,FALSE,1,0,0.103579583
713,ftes_1hour,1/9/2025 14:00,2025-01-09T14:00:00,0.169506199,0.688915016,-0.340317968,0.013589707,-0.411407265,-0.001331273,0.688865218,-0.100834232,0.164040784,-0.389174872,-0.404205423,-0.355388642,FALSE,FALSE,1,0,0.15692289
714,ftes_1hour,1/9/2025 15:00,2025-01-09T15:00:00,0.169362174,0.689083769,-0.340492373,0.013293795,-0.411473478,-0.001309368,0.688632885,-0.101478881,0.163566989,-0.389255447,-0.404184075,-0.356334542,FALSE,FALSE,1,0,-0.043151782
715,ftes_1hour,1/9/2025 16:00,2025-01-09T16:00:00,0.169406863,0.689093354,-0.340467307,0.013022308,-0.411442336,-0.000942113,0.688800461,-0.101797191,0.163016362,-0.388996495,-0.404155549,-0.357216384,FALSE,FALSE,1,0,0.007191549
716,ftes_1hour,1/9/2025 17:00,2025-01-09T17:00:00,0.169626749,0.689420941,-0.34051092,0.013401582,-0.411468226,-0.001181561,0.6889012,-0.100514302,0.162635095,-0.389302077,-0.404182813,-0.357055849,FALSE,FALSE,1,0,0.053508203
717,ftes_1hour,1/9/2025 18:00,2025-01-09T18:00:00,0.16952744,0.689185645,-0.340434907,0.014230247,-0.411370486,-0.000382691,0.68870797,-0.100899231,0.162918954,-0.389162661,-0.404193968,-0.357294893,FALSE,FALSE,1,0,0.085450565
718,ftes_1hour,1/9/2025 19:00,2025-01-09T19:00:00,0.169093885,0.688720291,-0.340395626,0.013850824,-0.411370673,0.000316783,0.688445572,-0.100784253,0.162317112,-0.388979856,-0.404209914,-0.355555297,FALSE,FALSE,1,0,0.03838345
719,ftes_1hour,1/9/2025 20:00,2025-01-09T20:00:00,0.169658783,0.687265267,-0.340603251,0.009947394,-0.411398905,-0.001477373,0.686716302,-0.100811521,0.161911818,-0.389409075,-0.404254955,-0.354170896,FALSE,FALSE,1,0,-0.094143403
720,ftes_1hour,1/9/2025 21:00,2025-01-09T21:00:00,0.169527721,0.687658861,-0.340543275,0.009601004,-0.411441872,-0.001461242,0.687587133,-0.09964911,0.162229742,-0.388993933,-0.40430737,-0.355104196,FALSE,FALSE,1,0,-0.109665127
721,ftes_1hour,1/9/2025 22:00,2025-01-09T22:00:00,0.169513365,0.687485405,-0.340556724,0.010537584,-0.411469955,-0.000888605,0.687012953,-0.098909475,0.162356107,-0.389203595,-0.404197554,-0.355687479,FALSE,FALSE,1,0,0.438215614
722,ftes_1hour,1/9/2025 23:00,2025-01-09T23:00:00,0.169437832,0.688149606,-0.340515017,0.010396974,-0.411443885,-0.000924101,0.688010457,-0.100266503,0.1629943,-0.389529314,-0.404198685,-0.354480384,FALSE,FALSE,1,0,-0.319959697
723,ftes_1hour,1/10/2025 0:00,2025-01-10T00:00:00,0.169443333,0.687974909,-0.340648243,0.008947457,-0.411465634,-0.0005553,0.687556728,-0.101192771,0.163310961,-0.389479565,-0.404181163,-0.355292512,FALSE,FALSE,1,0,-1.153885644
724,ftes_1hour,1/10/2025 1:00,2025-01-10T01:00:00,0.169551224,0.68856313,-0.340455568,0.008233262,-0.411455425,0.000334959,0.687881561,-0.100708242,0.163585523,-0.389648012,-0.404190327,-0.355002006,FALSE,FALSE,1,0,0.197407788
725,ftes_1hour,1/10/2025 2:00,2025-01-10T02:00:00,0.169536014,0.688205337,-0.340604107,0.008595402,-0.411408141,0.001673845,0.688309112,-0.09970392,0.163678537,-0.389895277,-0.404210255,-0.354294017,FALSE,FALSE,1,0,0.853724313
726,ftes_1hour,1/10/2025 3:00,2025-01-10T03:00:00,0.169449044,0.689047878,-0.34066298,0.00802992,-0.411310881,-0.000256876,0.68892889,-0.099828659,0.164229581,-0.389467707,-0.404319059,-0.354695715,FALSE,FALSE,1,0,-0.352436392
727,ftes_1hour,1/10/2025 4:00,2025-01-10T04:00:00,0.169521137,0.689026031,-0.34051519,0.007745378,-0.411369792,-0.000823304,0.689534071,-0.099691001,0.164896451,-0.389435334,-0.404243736,-0.355065361,FALSE,FALSE,1,0,-0.011603757
728,ftes_1hour,1/10/2025 5:00,2025-01-10T05:00:00,0.169495542,0.688633463,-0.340286552,0.009061359,-0.411262569,0.00147542,0.688728773,-0.099015931,0.165998679,-0.389378113,-0.404301941,-0.355159591,FALSE,FALSE,1,0,0.556433716
729,ftes_1hour,1/10/2025 6:00,2025-01-10T06:00:00,0.169301836,0.688687968,-0.340388942,0.007236766,-0.411328643,0.002754407,0.689351429,-0.099084257,0.165865338,-0.389174458,-0.404325156,-0.35607248,FALSE,FALSE,1,0,-0.010817347
730,ftes_1hour,1/10/2025 7:00,2025-01-10T07:00:00,0.169505552,0.689405225,-0.340513935,0.005339937,-0.411363058,0.000196534,0.69056726,-0.099124465,0.166821985,-0.388947419,-0.404312299,-0.356221204,FALSE,FALSE,1,0,0.127272529
731,ftes_1hour,1/10/2025 8:00,2025-01-10T08:00:00,0.169525887,0.689863222,-0.340341233,0.00426648,-0.411284538,0.001096317,0.690919526,-0.098451597,0.167476999,-0.38885144,-0.404281942,-0.356930326,FALSE,FALSE,1,0,0.817370117
732,ftes_1hour,1/10/2025 9:00,2025-01-10T09:00:00,0.169467676,0.688444757,-0.34054734,0.00268082,-0.411306097,-0.000610805,0.689303257,-0.098018473,0.167825719,-0.389068246,-0.404240354,-0.357125781,FALSE,FALSE,1,0,0.884380215
733,ftes_1hour,1/10/2025 10:00,2025-01-10T10:00:00,0.169608682,0.689562498,-0.340522704,0.001221054,-0.411269053,-0.001664527,0.690097411,-0.09747376,0.168402258,-0.389501236,-0.404281933,-0.3566683,FALSE,FALSE,1,0,0.287290334
734,ftes_1hour,1/10/2025 11:00,2025-01-10T11:00:00,0.169263913,0.689266678,-0.340348634,-0.00173781,-0.411340396,-0.00193255,0.689956838,-0.098074091,0.168884786,-0.389264285,-0.404263015,-0.357041344,FALSE,FALSE,1,0,0.030563437
735,ftes_1hour,1/10/2025 12:00,2025-01-10T12:00:00,0.169642289,0.689383713,-0.340409243,0.000976625,-0.411382022,-0.001944748,0.690266105,-0.098338479,0.169953734,-0.389734552,-0.40431335,-0.357149941,FALSE,FALSE,1,0,0.010635238
736,ftes_1hour,1/10/2025 13:00,2025-01-10T13:00:00,0.169464901,0.689007863,-0.340497404,-0.000800629,-0.411400622,-0.003814527,0.690195571,-0.098493784,0.171277531,-0.389995845,-0.404281036,-0.355753301,FALSE,FALSE,1,0,0.076352346
737,ftes_1hour,1/10/2025 14:00,2025-01-10T14:00:00,0.169366312,0.690673083,-0.34022491,0.002049459,-0.411264355,-0.001625097,0.69182804,-0.098468743,0.171914734,-0.389739185,-0.404285744,-0.356084932,FALSE,FALSE,1,0,-0.614025334
738,ftes_1hour,1/10/2025 15:00,2025-01-10T15:00:00,0.169475125,0.691696771,-0.340211075,-0.000139958,-0.411296905,-0.000348861,0.692761615,-0.097414242,0.172209459,-0.389062575,-0.404268443,-0.357072419,FALSE,FALSE,1,0,0.341072492
